sheet,row_number,requirement_title,requirement_description,office_code_string,anticipated_total_value,procurement_method,contract_type,procurement_instrument,contracting_office_uic,solicitation_fy,solicitation_quarter,award_fy,award_quarter,period_of_performance_months,follow_on_or_new,existing_contract_number,incumbent_contractor,place_of_performance,naics,psc,contracting_poc_name,contracting_poc_contact,secondary_poc_name,secondary_poc_contact,facility_clearance,personnel_clearance,palt_code,sub_palt_code,comments,pid,url
LRAE Annex 25,263,"LIPTM00304, (PNT) Engineering IPT, MILCOTS (Rugged Panel 19"") &  INNODISK (ICF 1ME w/KIOXIA 15nm/Industrial) SEWP (C)","MATERIAL PURCHASE from MILCOTS such as: P/N: RP19SX-3D-GNW ; DESC: Rugged Panel 19""; INNONDISK  P/N: DECFC-32GD53BW1DCW- B858; DESC: iCF 1ME w/ Kioxia 15nm(Industrial, W/T Grade, -40?
~ +85?)",LSUBP00016 - LSUBP00016 - NAVY AFLOAT TRANSPORT & NAVI DIV HD - NIWCLANT,< $2M,TBD,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q3,,New,,,"Virginia Beach, VA",541519 - Other Computer Related Services,"5998 - ELECTRICAL AND ELECTRONIC ASSEMBLIES, BOARDS, CARDS, AND ASSOCIATED HARDWARE","Leya, Martha",martha.p.leya.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00016-0096,https://ams.navair.navy.mil/procurement/FD1A51E6-0F5E-4944-AAC7-674485795AF1
LRAE Annex 25,264,"LIPTM00120, SDRS IPT, SILVUS DELL SANCTUARY FY23- SEWP (C)",Sanctuary a (FNC) Future Naval Capability funned by (ONR) the Office of Naval Research and supported by the (SDRS) Software Defined Radio Solutions IPT requires Silvus radios and Dell Tablets to be delivered to display software capability to customers and transition partners.,LSUBP00016 - LSUBP00016 - NAVY AFLOAT TRANSPORT & NAVI DIV HD - NIWCLANT,< $2M,TBD,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q3,,New,,,"Charleston, SC",TBD - TBD,TBD - TBD,"Leya, Martha",martha.p.leya.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00016-0094,https://ams.navair.navy.mil/procurement/C788FF18-69A4-42BA-A908-C6D52BC9AECE
LRAE Annex 25,265,"LIPTM00415-Radio Comms IPT, Tactical Variant Switch (TVS) FY 23 order-MAC (C)","Procurement of equipment in support of Tactical Variant Switch (TVS) equipment for installations aboard DDG 135-139, EPF-16, FFG 62-63, LHA 9, LPD 31, T-AO 209-213. The sponsor is funding a combined order for 15 platforms in FY 23.",LSUBP00016 - LSUBP00016 - NAVY AFLOAT TRANSPORT & NAVI DIV HD - NIWCLANT,$7.5M - $50M,TBD,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,,,FY23,Q4,,New,,,"Virginia Beach, VA",TBD - TBD,TBD - TBD,"Leya, Martha",martha.p.leya.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00016-0109,https://ams.navair.navy.mil/procurement/6F5A9320-8A61-48F6-8339-9427762E9CAE
LRAE Annex 25,266,"LIPTM00120, SDRS IPT, VQUAD II FY23 RENEWAL, SEWP (C)",Executing brand name SEWP action for VQuad hardware and software renewals,LSUBP00016 - LSUBP00016 - NAVY AFLOAT TRANSPORT & NAVI DIV HD - NIWCLANT,< $2M,TBD,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q4,,New,,,"Charleston, SC",423420 - Office Equipment Merchant Wholesalers,6625 - ELECTRICAL AND ELECTRONIC PROPERTIES MEASURING AND TESTING INSTRUMENTS,"Leya, Martha",martha.p.leya.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00016-0129,https://ams.navair.navy.mil/procurement/A9F4A243-2F01-4A1F-8CF6-E0137A942756
LRAE Annex 25,267,Navy Cyber IPT - NEW TO (C),Navy Cyber IPT - NEW TO,LSUBP00024 - LSUBP00024 - IA AND NAVY CYBER SECURITY DIV HEAD - NIWCLANT,$7.5M - $50M,TBD,TBD,Delivery Order/Task Order,N65236 - NIWCLANT,,,FY26,Q1,,,,,"NORTH CHARLESTON, SC",TBD - TBD,TBD - TBD,"Leya, Martha",martha.p.leya.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-26-RFPREQ-LSUBP00024-0003,https://ams.navair.navy.mil/procurement/9FE0A097-DFD1-416D-9166-2449BE9B0C14
LRAE Annex 25,268,"LIPTM00304, (PNT) Engineering IPT, ELECTRIC BOAT (VA Master Controller and Electromagnetic Log Voltage Simulator (ELVS) ) SAP (C)",MATERIAL PURCHASE from Electric Boat  such as: P/N: 218104060; DESC:VIRGINIA Master Controller Server and P/N: 93940; DESC: Electromagnetic Log Voltage Simulator (ELVS),LSUBP00016 - LSUBP00016 - NAVY AFLOAT TRANSPORT & NAVI DIV HD - NIWCLANT,< $2M,TBD,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q4,,New,,,"Virginia Beach, VA",541519 - Other Computer Related Services,"5998 - ELECTRICAL AND ELECTRONIC ASSEMBLIES, BOARDS, CARDS, AND ASSOCIATED HARDWARE","Leya, Martha",martha.p.leya.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00016-0164,https://ams.navair.navy.mil/procurement/7E5AF7B3-2A3A-46AC-8E6A-3AAE0095E6F1
LRAE Annex 25,269,Digital Forensics Triage Software for USMC POR 1301003856 PPS-22-218-0003 (C),Digital Forensics Triage Software for USMC POR,LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,< $2M,,TBD,TBD,N65236 - NIWCLANT,,,,,,New,,,"Charleston, SC",,TBD - TBD,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00021-0001,https://ams.navair.navy.mil/procurement/FD1AFE7B-228F-4051-8465-5785445AC705
LRAE Annex 25,270,Digital Data Extraction Software for USMC POR PPS-22-218-0006 (C),"N/A - this will be created in AMS, due to, not required until Q3 FY23 
Software Qty 5 Licenses",LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,< $2M,,TBD,TBD,N65236 - NIWCLANT,,,,,,New,,,"Charleston, SC",,TBD - TBD,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00021-0002,https://ams.navair.navy.mil/procurement/0EBE57B0-783D-4533-9AC9-275349882751
LRAE Annex 25,271,CELLEX Software for USMC POR  PPS-22-218-0007 (C),"CELLEX Software (MSAB XRY) Qty 5 PPS-22-218
N/A - this will be created in AMS, due to, not required until Q3 FY23",LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,< $2M,,TBD,TBD,N65236 - NIWCLANT,,,,,,New,,,"Charleston, SC",,TBD - TBD,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00021-0003,https://ams.navair.navy.mil/procurement/23A376A9-E286-450B-955E-AF493B86CEFB
LRAE Annex 25,272,MEDEX Software for USMC POR  PPS-22-218-0008 (C),"MEDEX Software for USMC POR 
N/A - this will be created in AMS, due to, not required until Q3 FY23",LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,< $2M,,TBD,TBD,N65236 - NIWCLANT,,,,,,New,,,"Charleston, SC",,TBD - TBD,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00021-0004,https://ams.navair.navy.mil/procurement/20AB59D0-7651-48ED-89BA-A247A9D27552
LRAE Annex 25,273,"LIPTM00337, Ex ISR, PM Fires Acquisition Support follow-on (C)","The purpose of this task order is to provide recurring Acquisition Support Services to Naval Information Warfare Center
Atlantic (NIWC Atlantic) for USMC Program Management Fires systems. These services include program
management, technical support, logistics analysis, doctrine analysis and implementation, system integration/functionality, and
Subject Matter Expert (SME) support.",LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,$7.5M - $50M,,Cost-Reimbursement,TBD,N65236 - NIWCLANT,FY23,Q4,FY24,Q3,,Follow-on,N6523619F3059,,"Charleston, SC",541330 - Engineering Services,R425 - SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-24-RFPREQ-LSUBP00021-0001,https://ams.navair.navy.mil/procurement/B00F5D79-64D0-4733-9341-A3119078C337
LRAE Annex 25,274,"LIPTM00455-TCIO, CIHEP, NON IT EQUIPMENT, GSA (C)","Tents, Ladders, other non-IT support tools",LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,$2M - $7.5M,TBD,TBD,TBD,N65236 - NIWCLANT,,,,,,New,,,"NORTH CHARLESTON, SC",,TBD - TBD,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-22-RFPREQ-LSUBP00021-0012,https://ams.navair.navy.mil/procurement/2DB72509-6A58-4B27-A599-DCE1F19B6765
LRAE Annex 25,275,USMC Logistics Analysis Technical Management Team - SeaPort (C),"Provide analytical, technical, and business support services, including technical data analysis, requirements and performance analysis, risk management, life cycle cost analysis, refinement and analysis of support and maintenance concepts to DCGS-MC, EW/SIGINT, TACNET, T/HUMINT, MCIA, and NMITC. This task consists of providing overall management and administrative services to document, communicate, and coordinate activities.",LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,$7.5M - $50M,,TBD,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q1,FY23,Q3,,Follow-on,N6523618F3080,,"NORTH CHARLESTON, SC",541330 - Engineering Services,R425 - SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-22-RFPREQ-LSUBP00021-0022,https://ams.navair.navy.mil/procurement/27423E08-838B-4C81-BD1D-91D734214541
LRAE Annex 25,276,"VTT IPT Systems Engineering, Integration, & Limited Production (C)","This support includes engineering/design efforts supporting the integration and sustainment of Command, Control, Communications, Computers, Intelligence, Surveillance and Reconnaissance (C4ISR) systems on tactical vehicles across multiple DoD services.",LSUBP00007 - LSUBP00007 - LAND SYSTEMS INTEGRATION DIV HEAD - NIWCLANT,$50M - $100M,TBD,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q4,FY24,Q2,,Follow-on,N0017804D4080-N6523618F30,,"Charleston, SC",541330 - Engineering Services,R425 - SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-24-RFPREQ-LSUBP00007-0002,https://ams.navair.navy.mil/procurement/658A1824-3A04-43B5-A21A-331423EC5077
LRAE Annex 25,277,"PROGRAM MANAGEMENT, ENGINEERING, AND LOGISTICS SUPPORT TO USMC INFORMATION DOMINANCE PROGRAM - SeaPort (C)","Program Management, Systems Engineering, and Lifecycle Sustainment Support",LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,$7.5M - $50M,SDVOSB Set-Aside,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q1,FY23,Q3,,New,New,,"Charleston, SC",541330 - Engineering Services,R425 - SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00021-0024,https://ams.navair.navy.mil/procurement/46873198-B0E9-407F-B96D-FDFFF5A22C7C
LRAE Annex 25,278,TCIO -- USMC Identity Operations Services - SeaPort TO (C),New Seaport Task Order to support TCIO - USMC Identity Operations Services (ID OPS support).,LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,$7.5M - $50M,TBD,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY24,Q1,,Follow-on,N6523619F3013,,"Charleston, SC",541330 - Engineering Services,R408 - Program Management/Support Services,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-24-RFPREQ-LSUBP00021-0010,https://ams.navair.navy.mil/procurement/63789E15-307B-4D7D-BD58-FF118B57EBF1
LRAE Annex 25,279,LIPTM00455-FDS-MC IT Hardware (C),"This hardware is required for the Forensics Dominance System (FDS) system to provide the MAGTF the ability to scientifically link individuals and networks to places, events, and activities ISO force protection, intelligence, targeting and law enforcement operations.",LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,< $2M,TBD,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q1,FY23,Q2,,New,,,"NORTH CHARLESTON, SC",541519 - Other Computer Related Services,"5865 - ELECTRONIC COUNTERMEASURES, COUNTER-COUNTERMEASURES AND QUICK REACTION CAPABILITY EQUIPMENT","Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00021-0011,https://ams.navair.navy.mil/procurement/141310BC-7E44-42AF-8199-F5EA301CB6FB
LRAE Annex 25,280,Small Business - Logistics Support - VTT - SeaPort TO (C),"VTT IPT Systems Engineering, Integration, & Limited Production - This task order will provide the Logistics and IT support that is critical to delivering solutions quickly to the VTT IPT’s customers to include the USMC, USSF, USAF, MDA and the USA sponsors. This support in the area of vehicular C4ISR/EW systems.",LSUBP00007 - LSUBP00007 - LAND SYSTEMS INTEGRATION DIV HEAD - NIWCLANT,No Range Specified,TBD,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,,,FY23,Q4,,New,N0017809D5817,SKYLLA ENGINEERING LTD.,"Charleston, SC",,TBD - TBD,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00007-0001,https://ams.navair.navy.mil/procurement/38187DC4-58DD-4E3A-8DFD-0D93D3C6A134
LRAE Annex 25,281,PROGRAM MANAGEMENT ENGINEER SYSTEMS SUPPORT - SeaPort (C),"Provide PM ES program office support within the areas of program management; logistics; engineering; manpower, training, and personnel; equipment specialist; equipment fielding and new equipment training; financial management; information assurance; security; etc. in accordance with (IAW) the Marine Corps Systems Command Concept of Operations, the MARCORSYSCOM Acquisition Guidebook (MAG) and the Defense Acquisition Guidebook (DAG).",LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,$7.5M - $50M,Small Business Set-Aside,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q1,FY23,Q4,,New,,,"Charleston, SC",541330 - Engineering Services,R425 - SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-22-RFPREQ-LSUBP00021-0018,https://ams.navair.navy.mil/procurement/3D5D0B5B-38C0-4606-A79A-01E37ECA864C
LRAE Annex 25,282,"LIPTM00290, TSI IPT, Edge to Enterprise Design Engineering Support - SeaPort TO-Base + 4 OYs (C)","This support encompasses edge to enterprise engineering initiatives enabling command and control for the Marine Corps and includes, but is not limited to engineering analysis, engineering design, requirements management, modeling and simulation, and subject matter expertise in wargaming scenarios.",LSUBP00004 - LSUBP00004 - EXPEDITIONARY C3 SOLUTIONS DIV HEAD - NIWCLANT,$50M - $100M,TBD,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q4,FY24,Q3,,New,,,"Charleston, SC",TBD - TBD,R425 - SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00004-0001,https://ams.navair.navy.mil/procurement/DB2847AE-E4C2-47EE-B244-F3B6DF404A8E
LRAE Annex 25,283,Distributed Common Ground/Surface System – Marine Corps (DCGS-MC) Test and Evaluation Support Services - SeaPort (C),"Naval Information Warfare Center (NIWC) Atlantic requires full DCGS-MC system-of-systems lifecycle support services, which includes developmental, functional, and operational testing, quality assurance and quality control, Cybersecurity, as well as, configuration management of scalable, secure, interoperable, sustainable, and survivable Command, Control, Communications, Computers, Combat Systems, Intelligence, Surveillance, and Reconnaissance, Information Operations, and Enterprise Information Services capabilities.",LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,$50M - $100M,SDVOSB Set-Aside,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q2,FY23,Q4,,New,N6523619F3050,,"Charleston, SC",541330 - Engineering Services,R425 - SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00021-0006,https://ams.navair.navy.mil/procurement/E5CC171B-E602-42A1-BA42-5BA34F4EEA84
LRAE Annex 25,284,"Distributed Common Ground/Surface System – Marine Corps (DCGS-MC), Geospatial Intelligence (GEOINT), All Source, Signals Intelligence (SIGINT), Family of Integrated Targeting and Exploitation (FITE), and Full Motion Video (FMV) Engineering Support Service (C)","system-of-systems (SoS) lifecycle support, developmental, functional, and operational testing, quality assurance (QA) and quality control (QC), Cybersecurity, as well as, configuration management (CM) of scalable, secure, interoperable, sustainable, and survivable Command, Control.  development, production, and fielding of scalable, secure, interoperable, sustainable, and survivable Command, Control, Communications, Computers, Combat Systems.  also includes support for the development of new C5ISR and information technology (IT) capabilities, the maintenance and upgrade of existing C5ISR and IT capabilities, and the integration of existing
hardware and software capabilities into a consolidated system baseline.",LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,$50M - $100M,SDVOSB Set-Aside,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q2,FY23,Q4,,Follow-on,N6523619F3044,,"Charleston, SC",541330 - Engineering Services,R425 - SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00021-0007,https://ams.navair.navy.mil/procurement/51C34ADD-DA22-4811-B6A2-AFC6C91FA5C1
LRAE Annex 25,285,Production Logistics Support for LAV Life Cycle Support (C),"New SAC order against CAEI contract# N65236-18-D-8014. 
Procurement, Production and Kitting of (344) TCM Kits, (292) Getac Laptop Kits, and (90) MFoCS/ICS-R Refurb Kits",LSUBP00007 - LSUBP00007 - LAND SYSTEMS INTEGRATION DIV HEAD - NIWCLANT,$2M - $7.5M,,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q3,,New,N6523618D8014/N6523622F05,,"Charleston, SC",335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing,5999 - MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00007-0004,https://ams.navair.navy.mil/procurement/7F07E878-B025-4880-94D2-77E48B82C3F8
LRAE Annex 25,286,"LIPTM00455-TCIO, OPTICS KIT, SEWP (C)",OPTICS KIT,LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,$2M - $7.5M,Small Business Set-Aside,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q2,FY23,Q3,,New,,,"NORTH CHARLESTON, SC",335921 - Fiber Optic Cable Manufacturing,"5995 - CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT","Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00021-0013,https://ams.navair.navy.mil/procurement/8C4D32F5-9554-4E0C-963D-C205B002BB56
LRAE Annex 25,287,"LIPT00455-TCIO, UGS KIT, SEWP (C)",TCIO UGS KIT,LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,$2M - $7.5M,Small Business Set-Aside,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q4,,New,,,"NORTH CHARLESTON, SC",541519 - Other Computer Related Services,"7E20 - IT AND TELECOM - END USER: HELP DESK;TIER 1-2, WORKSPACE, PRINT, PRODUCTIVITY TOOL (HW/PERPETUAL SW)","Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00021-0014,https://ams.navair.navy.mil/procurement/EBE1AB81-3781-4ABC-8E64-3F599FBEEF94
LRAE Annex 25,288,"LIPTM00455-TCIO, GRCS KIT, SEWP (C)",TCIO GRCS KIT,LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,$2M - $7.5M,TBD,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q4,,New,,,"NORTH CHARLESTON, SC",334290 - Other Communications Equipment Manufacturing,5810 - COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00021-0015,https://ams.navair.navy.mil/procurement/3CDEEA5D-64F8-4B76-AF0D-5A266FAEDC1B
LRAE Annex 25,289,LIPTM00455-TRSS WORKSTATION REFRESH (C),TRSS WORKSTATION REFRESH,LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,< $2M,,TBD,Delivery Order/Task Order,N65236 - NIWCLANT,,,FY23,Q4,,New,,,"Charleston, SC",334111 - Electronic Computer Manufacturing,7E21 - IT AND TELECOM - MOBILE DEVICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00021-0016,https://ams.navair.navy.mil/procurement/8888B204-81AB-4FD5-A5F1-D85421E4F283
LRAE Annex 25,290,LIPTM00455-MSIDS WORKSTATION REFRESH (C),MSIDS WORKSTATION REFRESH,LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,< $2M,TBD,TBD,Delivery Order/Task Order,N65236 - NIWCLANT,,,FY23,Q4,,,,,"Charleston, SC",334111 - Electronic Computer Manufacturing,7E21 - IT AND TELECOM - MOBILE DEVICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00021-0017,https://ams.navair.navy.mil/procurement/97030EB2-D093-4F72-8D72-3F614131F651
LRAE Annex 25,291,LIPTM00455-MARITIME PROTOTYPES (C),MARITIME PROTOTYPES,LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,< $2M,TBD,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q4,,New,,,"Charleston, SC",541519 - Other Computer Related Services,"5865 - ELECTRONIC COUNTERMEASURES, COUNTER-COUNTERMEASURES AND QUICK REACTION CAPABILITY EQUIPMENT","Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00021-0018,https://ams.navair.navy.mil/procurement/942921DF-04CC-4F35-8729-BC90138A00E9
LRAE Annex 25,292,LIPTM00455-Surveillance Communication Set End User Device (EUD) (C),Surveillance Communication Set End User Device (EUD),LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,< $2M,TBD,TBD,Delivery Order/Task Order,N65236 - NIWCLANT,,,FY23,Q4,,,,,"Charleston, SC",TBD - TBD,TBD - TBD,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00021-0020,https://ams.navair.navy.mil/procurement/03A96890-C7A3-463F-810F-2AC7711818CC
LRAE Annex 25,293,Forensics Equipment for USMC Program of Record (POR) (C),"Forensics equipment (chem/explosive detection devices, fingerprint processing equipment)",LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,$2M - $7.5M,,TBD,Delivery Order/Task Order,N65236 - NIWCLANT,,,,,,New,,,"Charleston, SC",,TBD - TBD,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-22-RFPREQ-LSUBP00021-0005,https://ams.navair.navy.mil/procurement/6D816A4A-2F6D-4CD9-A330-A66BF6BD304F
LRAE Annex 25,294,LIPTM00455-MARITIME PROTOTYPES (C),MARITIME PROTOTYPES - UNDERWATER SENSORS,LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,< $2M,TBD,TBD,Delivery Order/Task Order,N65236 - NIWCLANT,,,FY23,Q4,,,,,"Charleston, SC",TBD - TBD,TBD - TBD,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00021-0026,https://ams.navair.navy.mil/procurement/B8A8676F-8B2C-4683-84F6-FFE9BD7ED1E3
